2022-10-11 00:00:00,2019-12-31 00:00:00,501201035,57.244,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201036,99070.84,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201037,102.91,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201038,0.718,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201002,99070.84,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201006,70259.02,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201009,16563.77,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201013,43.786,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101000,19032.68,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101023,3.675,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101033,-674.929,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101037,23252.25,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101038,108.795,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101040,-445.958,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101041,-2.087,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101034,-3.158,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101039,21372.6,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901027,33.752,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901006,746910.03,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901009,28495.03,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901013,26.533,
2021-04-06 00:00:00,2019-12-31 00:00:00,500901000,91596.7,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201000,89451.02,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201001,5.951,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201003,14340.6,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201004,110.754,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201005,63436.84,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201007,10170.06,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201008,23356.24,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201010,17.219,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201011,4.242,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201012,43.068,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201014,108.843,
2021-04-06 00:00:00,2019-12-31 00:00:00,501201016,111.386,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201022,3.62,
2022-10-11 00:00:00,2019-12-31 00:00:00,501201023,1410.08,
2018-05-15 00:00:00,2019-12-31 00:00:00,500101003,21372.6,
2018-05-15 00:00:00,2019-12-31 00:00:00,500101007,65051.88,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101001,2.289,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101002,21372.6,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101004,112.294,
2021-04-06 00:00:00,2019-12-31 00:00:00,500101005,57929.84,
